307400436042021756|22|40292250552|48559875852|48559454721|48515193681|42507075380|48559424573|42507872908|6041|2011-07-03 00:00|.07000|3.10000|2.75000|1.83000
300300137841461331|2|42503821675|48559728861|48515175662|48515165531|48550224854|48559505452|42555637085|5986|2011-05-08 00:00|1.00400|.93000|1.25000|.50000
300300412742021424|27|42503821675|48559728846|48553689293|48559605360|48559424573|48559620347|48300474940|6042|2011-07-03 00:00|2.49000|2.68000|2.50000|.95000
300300412742021424|25|42503821675|48559728846|48599814703|48559728861|48543378478|42555637085|48515377573|6042|2011-07-03 00:00|2.89400|3.76000|4.99000|0
300300412742021424|2|42503821675|48559726737|48517467984|42503234459|48517467984|48559618070|48559618070|6042|2011-07-03 00:00|2.67300|3.02000|3.99000|0
300300137841461331|18|42503821675|48559726737|42507075380|42503222691|48559620347|48559620347|42509526722|5986|2011-05-08 00:00|1.36700|1.10000|2.99000|1.00000
307400436042021756|16|40292250552|48559875852|48559618070|48559875852|48515151853|48515178955|48559617491|6041|2011-07-03 00:00|.07000|3.10000|2.75000|1.83000
300300137841461331|44|42503821675|48559728861|48534928323|48517467984|42503234459|48515188772|48559605360|5986|2011-05-08 00:00|6.89500|7.95000|14.99000|0
300300137841461331|37|42503821675|48559728861|42507075380|48515182957|48515188772|48519215324|42507872908|5986|2011-05-08 00:00|.39300|.32000|.68000|.35000
300300412742021424|4|42503821675|48559728861|48559336983|42555639451|42507000344|48529554761|42555637085|6042|2011-07-03 00:00|2.13700|2.30000|3.19000|.50000
300300137841461331|12|42503821675|48559726737|42507872908|42503294960|48549192915|48515159757|48559728861|5986|2011-05-08 00:00|20.50900|21.90000|35.98000|0
300300137841461331|14|42503821675|48559726737|48559875852|48502871364|48559728861|48515163619|48559618070|5986|2011-05-08 00:00|11.14100|15.26000|17.97000|0
307400436042021756|4|40292250552|48559875852|48515175662|48559559351|48559605360|48559424573|48559618070|6041|2011-07-03 00:00|2.36500|2.46000|3.99000|0
307400436042021756|7|40292250552|48559875852|48559862115|48515152877|48515159757|48559620347|48515188772|6041|2011-07-03 00:00|2.36500|2.46000|0|0
300300412742021424|9|42503821675|48559728861|48519215324|42515459465|48515168758|48550224854|42512381999|6042|2011-07-03 00:00|1.07400|1.09000|1.29000|1.20000
300300137841461331|29|42503821675|48559728861|48515180613|42509526722|42507872908|48515143132|42509526722|5986|2011-05-08 00:00|2.74500|3.01000|4.99000|2.00000
300300412742021424|32|42503821675|48559728846|48515143132|48515147562|48515163619|42503821675|42515459465|6042|2011-07-03 00:00|3.00000|3.89000|2.98000|1.50000
300300137841461331|7|42503821675|48559728846|48515192469|42507872908|48515166596|43303372134|48519840741|5986|2011-05-08 00:00|1.00400|.93000|1.25000|.50000
300300412742021424|19|42503821675|48559726737|48515178955|42503234459|48515178955|48559696913|42507872908|6042|2011-07-03 00:00|2.94000|2.46000|3.99000|0
307400436042021756|2|40292250552|48559875852|48549912791|48559522650|48557377206|42507872908|42555637085|6041|2011-07-03 00:00|2.59200|2.94000|3.99000|0
307400436042021756|28|40292250552|48559875852|48549912791|42555639451|48515182957|48559522650|48515188772|6041|2011-07-03 00:00|-.07000|3.10000|-.25000|4.83000
300300137841461331|34|42503821675|48559728861|48515178955|48559454721|42507075380|48517467984|48515163619|5986|2011-05-08 00:00|.14500|.25000|.99000|0
300300137841461331|24|42503821675|48559728861|42505660266|42503234459|48515143132|48559605360|48515175662|5986|2011-05-08 00:00|.86700|.86000|1.99000|.50000
300300412742021424|22|42503821675|48559726737|48559559351|48502871364|44591820362|42507872908|44591820362|6042|2011-07-03 00:00|2.94000|2.46000|0|0
300300412742021424|14|42503821675|48559726737|42507861104|48515143132|42555639451|48559875852|42555639451|6042|2011-07-03 00:00|1.77000|2.05000|3.00000|.95000
300309316642021913|4|42509489286|48559535195|48515163619|48515188772|48515175662|48515169541|48557966002|6042|2011-07-03 00:00|.03200|3.64000|2.50000|.95000
300309316642021913|1|42509489286|48559535195|48559424573|48559620347|48519215324|48559875852|48538783120|6042|2011-07-03 00:00|1.40000|1.40000|2.79000|0
300309316642021913|14|42509489286|48559535195|42507000344|48559728861|48519215324|48502871364|42505660266|6042|2011-07-03 00:00|.74100|.83000|.50000|.50000
300309316642021913|19|42509489286|48559535195|42509526722|48515185968|48515188772|42503222691|48559618070|6042|2011-07-03 00:00|.81000|.83000|.50000|.50000
300309316642021913|9|42509489286|48559535195|48549192915|42503234459|48559620347|48559535195|42503222691|6042|2011-07-03 00:00|.03200|3.64000|2.50000|.95000
302909119541831810|18|48515143132|48557746979|48515188772|48559726737|42515459465|48515152877|48559405206|6022|2011-06-14 00:00|.32500|.39000|.52000|.27000
302909119541831810|11|48515143132|48557746979|48559262073|42503294960|48559875852|48515377573|42503234459|6022|2011-06-14 00:00|.51100|.30000|.39000|.39000
